06:48:10.128 frames=26 gapAvg=77.38ms gapMax=134.49ms simAvg=64.12ms simMax=120.77ms simSteps=52 fps=13.0
06:48:12.221 frames=28 gapAvg=73.73ms gapMax=132.00ms simAvg=61.61ms simMax=119.73ms simSteps=56 fps=13.6
06:48:14.255 frames=28 gapAvg=73.69ms gapMax=102.84ms simAvg=60.18ms simMax=90.92ms simSteps=56 fps=13.4
06:48:16.354 frames=29 gapAvg=71.40ms gapMax=99.53ms simAvg=59.20ms simMax=86.04ms simSteps=58 fps=14.0
06:48:18.364 frames=27 gapAvg=75.49ms gapMax=130.05ms simAvg=60.34ms simMax=116.81ms simSteps=54 fps=13.7
06:48:20.409 frames=27 gapAvg=75.72ms gapMax=106.43ms simAvg=61.83ms simMax=92.23ms simSteps=54 fps=13.5
06:48:22.448 frames=27 gapAvg=75.49ms gapMax=108.32ms simAvg=60.99ms simMax=92.11ms simSteps=54 fps=13.1
06:48:24.519 frames=28 gapAvg=73.97ms gapMax=102.32ms simAvg=59.94ms simMax=87.97ms simSteps=56 fps=13.5
06:48:26.537 frames=28 gapAvg=72.18ms gapMax=99.69ms simAvg=57.88ms simMax=85.56ms simSteps=56 fps=13.9
06:48:28.604 frames=30 gapAvg=68.88ms gapMax=95.46ms simAvg=56.34ms simMax=84.30ms simSteps=60 fps=14.4
06:48:30.656 frames=30 gapAvg=68.36ms gapMax=98.16ms simAvg=56.74ms simMax=86.28ms simSteps=60 fps=14.3
06:48:32.732 frames=30 gapAvg=68.23ms gapMax=69.26ms simAvg=57.77ms simMax=86.43ms simSteps=60 fps=14.7
06:48:34.703 frames=29 gapAvg=69.01ms gapMax=97.87ms simAvg=56.62ms simMax=57.53ms simSteps=58 fps=14.8
06:48:36.652 frames=174 gapAvg=11.52ms gapMax=95.97ms simAvg=4.02ms simMax=85.13ms simSteps=100 fps=129.0
06:48:38.663 frames=214 gapAvg=9.39ms gapMax=51.91ms simAvg=1.57ms simMax=36.76ms simSteps=123 fps=134.1
06:48:40.665 frames=233 gapAvg=8.60ms gapMax=20.02ms simAvg=0.81ms simMax=2.39ms simSteps=125 fps=127.9
06:48:42.672 frames=230 gapAvg=8.72ms gapMax=20.06ms simAvg=1.08ms simMax=2.75ms simSteps=126 fps=136.5
