22:18:25.033 load_ok annotation=RMUC2026_MAP.component_roles.json terrain=RMUC2026_MAP.terraincache.lz4 items=2 triangles=872609
22:18:25.034 item team=red name=红方能量机关 components=10829 triangles=436305 pivot=(0.346,0.962,-1.296) coordYpr=(-45,0,0)
20:29:19.366 unit team=blue kind=Ring name=蓝方能量机关-5-3 arm=4 ring=3 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.224,0.225)
20:29:19.367 unit team=blue kind=Ring name=蓝方能量机关-5-4 arm=4 ring=4 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.196,0.197)
20:29:19.367 unit team=blue kind=Ring name=蓝方能量机关-5-5 arm=4 ring=5 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.168,0.169)
20:29:19.368 unit team=blue kind=Ring name=蓝方能量机关-5-6 arm=4 ring=6 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.14,0.14)
20:29:19.368 unit team=blue kind=Ring name=蓝方能量机关-5-7 arm=4 ring=7 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.112,0.112)
20:29:19.369 unit team=blue kind=Ring name=蓝方能量机关-5-8 arm=4 ring=8 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.084,0.084)
20:29:19.369 unit team=blue kind=Ring name=蓝方能量机关-5-9 arm=4 ring=9 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.056,0.056)
20:29:19.369 unit team=blue kind=Ring name=蓝方能量机关-5-10 arm=4 ring=10 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.028,0.028)
20:44:28.296 load_ok annotation=RMUC2026_MAP.component_roles.json terrain=RMUC2026_MAP.terraincache.lz4 items=2 triangles=872609
20:44:28.299 item team=red name=红方能量机关 components=10826 triangles=436305 pivot=(0.346,0.962,-1.296) coordYpr=(-45,0,0)
20:44:28.304 unit team=red kind=LightArm name=红方能量机关-1-灯臂 arm=0 ring=0 components=5 center=(0.234,1.479,-1.41) normal=(0.002,1,-0.002) size=(0.347,0.686)
20:44:28.306 unit team=red kind=Ring name=红方能量机关-1-1 arm=0 ring=1 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.279,0.281)
20:44:28.308 unit team=red kind=Ring name=红方能量机关-1-2 arm=0 ring=2 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.252,0.253)
20:44:28.309 unit team=red kind=Ring name=红方能量机关-1-3 arm=0 ring=3 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.223,0.224)
20:44:28.311 unit team=red kind=Ring name=红方能量机关-1-4 arm=0 ring=4 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.195,0.196)
20:44:28.312 unit team=red kind=Ring name=红方能量机关-1-5 arm=0 ring=5 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.167,0.168)
20:44:28.314 unit team=red kind=Ring name=红方能量机关-1-6 arm=0 ring=6 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.139,0.14)
20:44:28.315 unit team=red kind=Ring name=红方能量机关-1-7 arm=0 ring=7 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.111,0.112)
20:44:28.316 unit team=red kind=Ring name=红方能量机关-1-8 arm=0 ring=8 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.084,0.084)
20:44:28.318 unit team=red kind=Ring name=红方能量机关-1-9 arm=0 ring=9 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.056,0.056)
20:44:28.319 unit team=red kind=Ring name=红方能量机关-1-10 arm=0 ring=10 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.028,0.028)
20:44:28.321 unit team=red kind=LightArm name=红方能量机关-2-灯臂 arm=1 ring=0 components=5 center=(0.583,1.124,-1.75) normal=(0.671,0.314,-0.671) size=(0.559,0.47)
20:44:28.322 unit team=red kind=Ring name=红方能量机关-2-1 arm=1 ring=1 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.279,0.281)
20:44:28.324 unit team=red kind=Ring name=红方能量机关-2-2 arm=1 ring=2 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.251,0.253)
20:44:28.325 unit team=red kind=Ring name=红方能量机关-2-3 arm=1 ring=3 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.224,0.225)
20:44:28.327 unit team=red kind=Ring name=红方能量机关-2-4 arm=1 ring=4 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.196,0.197)
20:44:28.328 unit team=red kind=Ring name=红方能量机关-2-5 arm=1 ring=5 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.168,0.169)
20:44:28.329 unit team=red kind=Ring name=红方能量机关-2-6 arm=1 ring=6 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.14,0.14)
20:44:28.331 unit team=red kind=Ring name=红方能量机关-2-7 arm=1 ring=7 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.112,0.112)
20:44:28.332 unit team=red kind=Ring name=红方能量机关-2-8 arm=1 ring=8 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.084,0.084)
20:44:28.333 unit team=red kind=Ring name=红方能量机关-2-9 arm=1 ring=9 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.056,0.056)
20:44:28.335 unit team=red kind=Ring name=红方能量机关-2-10 arm=1 ring=10 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.028,0.028)
20:44:28.336 unit team=red kind=LightArm name=红方能量机关-3-灯臂 arm=2 ring=0 components=5 center=(0.469,0.524,-1.658) normal=(0.436,-0.788,-0.436) size=(0.46,0.657)
20:44:28.337 unit team=red kind=Ring name=红方能量机关-3-1 arm=2 ring=1 components=1 center=(0.517,0.394,-1.708) normal=(0.415,-0.81,-0.415) size=(0.28,0.281)
20:44:28.338 unit team=red kind=Ring name=红方能量机关-3-2 arm=2 ring=2 components=1 center=(0.516,0.394,-1.709) normal=(0.415,-0.81,-0.415) size=(0.252,0.253)
20:44:28.340 unit team=red kind=Ring name=红方能量机关-3-3 arm=2 ring=3 components=1 center=(0.517,0.394,-1.709) normal=(0.415,-0.81,-0.415) size=(0.224,0.225)
20:44:28.341 unit team=red kind=Ring name=红方能量机关-3-4 arm=2 ring=4 components=1 center=(0.516,0.394,-1.709) normal=(0.415,-0.81,-0.415) size=(0.196,0.197)
20:44:28.343 unit team=red kind=Ring name=红方能量机关-3-5 arm=2 ring=5 components=1 center=(0.517,0.394,-1.708) normal=(0.415,-0.81,-0.415) size=(0.168,0.169)
20:44:28.344 unit team=red kind=Ring name=红方能量机关-3-6 arm=2 ring=6 components=1 center=(0.516,0.394,-1.709) normal=(0.415,-0.81,-0.415) size=(0.14,0.141)
20:44:28.345 unit team=red kind=Ring name=红方能量机关-3-7 arm=2 ring=7 components=1 center=(0.517,0.394,-1.708) normal=(0.415,-0.81,-0.415) size=(0.112,0.113)
20:44:28.347 unit team=red kind=Ring name=红方能量机关-3-8 arm=2 ring=8 components=1 center=(0.516,0.394,-1.709) normal=(0.415,-0.81,-0.415) size=(0.084,0.084)
20:44:28.348 unit team=red kind=Ring name=红方能量机关-3-9 arm=2 ring=9 components=1 center=(0.517,0.394,-1.708) normal=(0.415,-0.81,-0.415) size=(0.056,0.056)
20:44:28.350 unit team=red kind=Ring name=红方能量机关-3-10 arm=2 ring=10 components=1 center=(0.516,0.394,-1.709) normal=(0.415,-0.81,-0.415) size=(0.028,0.028)
20:44:28.351 unit team=red kind=LightArm name=红方能量机关-4-灯臂 arm=3 ring=0 components=5 center=(-0.001,0.524,-1.163) normal=(-0.434,-0.79,0.434) size=(0.46,0.657)
20:44:28.352 unit team=red kind=Ring name=红方能量机关-4-1 arm=3 ring=1 components=1 center=(-0.064,0.394,-1.128) normal=(-0.413,-0.812,0.413) size=(0.28,0.281)
20:44:28.353 unit team=red kind=Ring name=红方能量机关-4-2 arm=3 ring=2 components=1 center=(-0.064,0.394,-1.128) normal=(-0.413,-0.812,0.413) size=(0.252,0.253)
20:44:28.355 unit team=red kind=Ring name=红方能量机关-4-3 arm=3 ring=3 components=1 center=(-0.064,0.394,-1.128) normal=(-0.413,-0.812,0.413) size=(0.224,0.225)
20:44:28.356 unit team=red kind=Ring name=红方能量机关-4-4 arm=3 ring=4 components=1 center=(-0.064,0.394,-1.128) normal=(-0.413,-0.812,0.413) size=(0.196,0.197)
20:44:28.358 unit team=red kind=Ring name=红方能量机关-4-5 arm=3 ring=5 components=1 center=(-0.064,0.394,-1.128) normal=(-0.413,-0.812,0.413) size=(0.168,0.169)
20:44:28.359 unit team=red kind=Ring name=红方能量机关-4-6 arm=3 ring=6 components=1 center=(-0.064,0.394,-1.128) normal=(-0.413,-0.812,0.413) size=(0.14,0.141)
20:44:28.360 unit team=red kind=Ring name=红方能量机关-4-7 arm=3 ring=7 components=1 center=(-0.064,0.394,-1.128) normal=(-0.413,-0.812,0.413) size=(0.112,0.113)
20:44:28.361 unit team=red kind=Ring name=红方能量机关-4-8 arm=3 ring=8 components=1 center=(-0.064,0.394,-1.128) normal=(-0.413,-0.812,0.413) size=(0.084,0.084)
20:44:28.362 unit team=red kind=Ring name=红方能量机关-4-9 arm=3 ring=9 components=1 center=(-0.064,0.394,-1.128) normal=(-0.413,-0.812,0.413) size=(0.056,0.056)
20:44:28.364 unit team=red kind=Ring name=红方能量机关-4-10 arm=3 ring=10 components=1 center=(-0.064,0.394,-1.128) normal=(-0.413,-0.812,0.413) size=(0.028,0.028)
20:44:28.365 unit team=red kind=LightArm name=红方能量机关-5-灯臂 arm=4 ring=0 components=5 center=(-0.115,1.124,-1.071) normal=(-0.671,0.316,0.671) size=(0.559,0.47)
20:44:28.366 unit team=red kind=Ring name=红方能量机关-5-1 arm=4 ring=1 components=1 center=(-0.244,1.175,-0.948) normal=(-0.673,0.305,0.673) size=(0.28,0.281)
20:44:28.368 unit team=red kind=Ring name=红方能量机关-5-2 arm=4 ring=2 components=1 center=(-0.244,1.175,-0.948) normal=(-0.673,0.305,0.673) size=(0.251,0.253)
20:44:28.369 unit team=red kind=Ring name=红方能量机关-5-3 arm=4 ring=3 components=1 center=(-0.244,1.175,-0.948) normal=(-0.673,0.305,0.673) size=(0.224,0.225)
20:44:28.370 unit team=red kind=Ring name=红方能量机关-5-4 arm=4 ring=4 components=1 center=(-0.244,1.175,-0.948) normal=(-0.673,0.305,0.673) size=(0.196,0.197)
20:44:28.371 unit team=red kind=Ring name=红方能量机关-5-5 arm=4 ring=5 components=1 center=(-0.244,1.175,-0.948) normal=(-0.673,0.305,0.673) size=(0.168,0.169)
20:44:28.373 unit team=red kind=Ring name=红方能量机关-5-6 arm=4 ring=6 components=1 center=(-0.244,1.175,-0.948) normal=(-0.673,0.305,0.673) size=(0.14,0.14)
20:44:28.374 unit team=red kind=Ring name=红方能量机关-5-7 arm=4 ring=7 components=1 center=(-0.244,1.175,-0.948) normal=(-0.673,0.305,0.673) size=(0.112,0.112)
20:44:28.375 unit team=red kind=Ring name=红方能量机关-5-8 arm=4 ring=8 components=1 center=(-0.244,1.175,-0.948) normal=(-0.673,0.305,0.673) size=(0.084,0.084)
20:44:28.376 unit team=red kind=Ring name=红方能量机关-5-9 arm=4 ring=9 components=1 center=(-0.244,1.175,-0.948) normal=(-0.673,0.305,0.673) size=(0.056,0.056)
20:44:28.378 unit team=red kind=Ring name=红方能量机关-5-10 arm=4 ring=10 components=1 center=(-0.244,1.175,-0.948) normal=(-0.673,0.305,0.673) size=(0.028,0.028)
20:44:28.379 item team=blue name=蓝方能量机关 components=10824 triangles=436304 pivot=(-0.347,0.962,-1.992) coordYpr=(-45,-0,0)
20:44:28.380 unit team=blue kind=LightArm name=蓝方能量机关-1-光臂 arm=0 ring=0 components=5 center=(-0.234,1.479,-1.878) normal=(-0,1,-0) size=(0.347,0.686)
20:44:28.381 unit team=blue kind=Ring name=蓝方能量机关-1-1 arm=0 ring=1 components=1 center=(-0.226,1.657,-1.871) normal=(-0,1,-0) size=(0.279,0.28)
20:44:28.382 unit team=blue kind=Ring name=蓝方能量机关-1-2 arm=0 ring=2 components=1 center=(-0.226,1.657,-1.87) normal=(-0,1,-0) size=(0.251,0.252)
20:44:28.384 unit team=blue kind=Ring name=蓝方能量机关-1-3 arm=0 ring=3 components=1 center=(-0.226,1.657,-1.871) normal=(-0,1,-0) size=(0.223,0.224)
20:44:28.385 unit team=blue kind=Ring name=蓝方能量机关-1-4 arm=0 ring=4 components=1 center=(-0.226,1.657,-1.87) normal=(-0,1,-0) size=(0.195,0.196)
20:44:28.386 unit team=blue kind=Ring name=蓝方能量机关-1-5 arm=0 ring=5 components=1 center=(-0.226,1.657,-1.87) normal=(-0,1,0) size=(0.168,0.169)
20:44:28.387 unit team=blue kind=Ring name=蓝方能量机关-1-6 arm=0 ring=6 components=1 center=(-0.226,1.657,-1.87) normal=(-0,1,-0) size=(0.139,0.14)
20:44:28.388 unit team=blue kind=Ring name=蓝方能量机关-1-7 arm=0 ring=7 components=1 center=(-0.226,1.657,-1.871) normal=(-0,1,-0) size=(0.111,0.112)
20:44:28.389 unit team=blue kind=Ring name=蓝方能量机关-1-8 arm=0 ring=8 components=1 center=(-0.226,1.657,-1.87) normal=(-0,1,0) size=(0.084,0.084)
20:44:28.390 unit team=blue kind=Ring name=蓝方能量机关-1-9 arm=0 ring=9 components=1 center=(-0.226,1.657,-1.871) normal=(-0,1,-0) size=(0.056,0.056)
20:44:28.391 unit team=blue kind=Ring name=蓝方能量机关-1-10 arm=0 ring=10 components=1 center=(-0.226,1.657,-1.87) normal=(-0,1,-0) size=(0.028,0.028)
20:44:28.392 unit team=blue kind=LightArm name=蓝方能量机关-2-光臂 arm=1 ring=0 components=5 center=(-0.583,1.124,-1.539) normal=(-0.671,0.314,0.671) size=(0.559,0.47)
20:44:28.393 unit team=blue kind=Ring name=蓝方能量机关-2-1 arm=1 ring=1 components=1 center=(-0.696,1.175,-1.401) normal=(-0.674,0.304,0.674) size=(0.279,0.281)
20:44:28.393 unit team=blue kind=Ring name=蓝方能量机关-2-2 arm=1 ring=2 components=1 center=(-0.696,1.175,-1.401) normal=(-0.674,0.304,0.674) size=(0.251,0.253)
20:44:28.394 unit team=blue kind=Ring name=蓝方能量机关-2-3 arm=1 ring=3 components=1 center=(-0.696,1.175,-1.401) normal=(-0.674,0.304,0.674) size=(0.224,0.225)
20:44:28.395 unit team=blue kind=Ring name=蓝方能量机关-2-4 arm=1 ring=4 components=1 center=(-0.696,1.175,-1.401) normal=(-0.674,0.304,0.674) size=(0.196,0.197)
20:44:28.396 unit team=blue kind=Ring name=蓝方能量机关-2-5 arm=1 ring=5 components=1 center=(-0.696,1.175,-1.401) normal=(-0.674,0.304,0.674) size=(0.168,0.169)
20:44:28.397 unit team=blue kind=Ring name=蓝方能量机关-2-6 arm=1 ring=6 components=1 center=(-0.696,1.175,-1.401) normal=(-0.674,0.304,0.674) size=(0.14,0.14)
20:44:28.398 unit team=blue kind=Ring name=蓝方能量机关-2-7 arm=1 ring=7 components=1 center=(-0.696,1.175,-1.401) normal=(-0.674,0.304,0.674) size=(0.112,0.112)
20:44:28.399 unit team=blue kind=Ring name=蓝方能量机关-2-8 arm=1 ring=8 components=1 center=(-0.696,1.175,-1.401) normal=(-0.674,0.304,0.674) size=(0.084,0.084)
20:44:28.400 unit team=blue kind=Ring name=蓝方能量机关-2-9 arm=1 ring=9 components=1 center=(-0.696,1.175,-1.401) normal=(-0.674,0.304,0.674) size=(0.056,0.056)
20:44:28.400 unit team=blue kind=Ring name=蓝方能量机关-2-10 arm=1 ring=10 components=1 center=(-0.696,1.175,-1.401) normal=(-0.674,0.304,0.674) size=(0.028,0.028)
20:44:28.402 unit team=blue kind=LightArm name=蓝方能量机关-3-光臂 arm=2 ring=0 components=5 center=(-0.469,0.524,-1.631) normal=(-0.434,-0.789,0.434) size=(0.46,0.657)
20:44:28.402 unit team=blue kind=Ring name=蓝方能量机关-3-1 arm=2 ring=1 components=1 center=(-0.517,0.394,-1.58) normal=(-0.414,-0.811,0.414) size=(0.28,0.281)
20:44:28.403 unit team=blue kind=Ring name=蓝方能量机关-3-2 arm=2 ring=2 components=1 center=(-0.516,0.394,-1.58) normal=(-0.414,-0.811,0.414) size=(0.252,0.253)
20:44:28.404 unit team=blue kind=Ring name=蓝方能量机关-3-3 arm=2 ring=3 components=1 center=(-0.517,0.394,-1.58) normal=(-0.414,-0.811,0.414) size=(0.224,0.225)
20:44:28.405 unit team=blue kind=Ring name=蓝方能量机关-3-4 arm=2 ring=4 components=1 center=(-0.516,0.394,-1.58) normal=(-0.414,-0.811,0.414) size=(0.196,0.197)
20:44:28.406 unit team=blue kind=Ring name=蓝方能量机关-3-5 arm=2 ring=5 components=1 center=(-0.517,0.394,-1.58) normal=(-0.414,-0.811,0.414) size=(0.168,0.169)
20:44:28.407 unit team=blue kind=Ring name=蓝方能量机关-3-6 arm=2 ring=6 components=1 center=(-0.516,0.394,-1.58) normal=(-0.414,-0.811,0.414) size=(0.14,0.141)
20:44:28.408 unit team=blue kind=Ring name=蓝方能量机关-3-7 arm=2 ring=7 components=1 center=(-0.517,0.394,-1.58) normal=(-0.414,-0.811,0.414) size=(0.112,0.113)
20:44:28.409 unit team=blue kind=Ring name=蓝方能量机关-3-8 arm=2 ring=8 components=1 center=(-0.516,0.394,-1.58) normal=(-0.414,-0.811,0.414) size=(0.084,0.084)
20:44:28.410 unit team=blue kind=Ring name=蓝方能量机关-3-9 arm=2 ring=9 components=1 center=(-0.517,0.394,-1.58) normal=(-0.414,-0.811,0.414) size=(0.056,0.056)
20:44:28.410 unit team=blue kind=Ring name=蓝方能量机关-3-10 arm=2 ring=10 components=1 center=(-0.516,0.394,-1.58) normal=(-0.414,-0.811,0.414) size=(0.028,0.028)
20:44:28.411 unit team=blue kind=LightArm name=蓝方能量机关-4-光臂 arm=3 ring=0 components=5 center=(0.001,0.524,-2.126) normal=(0.434,-0.789,-0.434) size=(0.46,0.657)
20:44:28.412 unit team=blue kind=Ring name=蓝方能量机关-4-1 arm=3 ring=1 components=1 center=(0.064,0.394,-2.161) normal=(0.414,-0.811,-0.414) size=(0.28,0.281)
20:44:28.413 unit team=blue kind=Ring name=蓝方能量机关-4-2 arm=3 ring=2 components=1 center=(0.064,0.394,-2.161) normal=(0.414,-0.811,-0.414) size=(0.252,0.253)
20:44:28.414 unit team=blue kind=Ring name=蓝方能量机关-4-3 arm=3 ring=3 components=1 center=(0.064,0.394,-2.161) normal=(0.414,-0.811,-0.414) size=(0.224,0.225)
20:44:28.415 unit team=blue kind=Ring name=蓝方能量机关-4-4 arm=3 ring=4 components=1 center=(0.064,0.394,-2.161) normal=(0.414,-0.811,-0.414) size=(0.196,0.197)
20:44:28.416 unit team=blue kind=Ring name=蓝方能量机关-4-5 arm=3 ring=5 components=1 center=(0.064,0.394,-2.161) normal=(0.414,-0.811,-0.414) size=(0.168,0.169)
20:44:28.418 unit team=blue kind=Ring name=蓝方能量机关-4-6 arm=3 ring=6 components=1 center=(0.064,0.394,-2.161) normal=(0.414,-0.811,-0.414) size=(0.14,0.141)
20:44:28.419 unit team=blue kind=Ring name=蓝方能量机关-4-7 arm=3 ring=7 components=1 center=(0.064,0.394,-2.161) normal=(0.414,-0.811,-0.414) size=(0.112,0.113)
20:44:28.420 unit team=blue kind=Ring name=蓝方能量机关-4-8 arm=3 ring=8 components=1 center=(0.064,0.394,-2.161) normal=(0.414,-0.811,-0.414) size=(0.084,0.084)
20:44:28.421 unit team=blue kind=Ring name=蓝方能量机关-4-9 arm=3 ring=9 components=1 center=(0.064,0.394,-2.161) normal=(0.414,-0.811,-0.414) size=(0.056,0.056)
20:44:28.422 unit team=blue kind=Ring name=蓝方能量机关-4-10 arm=3 ring=10 components=1 center=(0.064,0.394,-2.161) normal=(0.414,-0.811,-0.414) size=(0.028,0.028)
20:44:28.423 unit team=blue kind=LightArm name=蓝方能量机关-5-光臂 arm=4 ring=0 components=5 center=(0.115,1.124,-2.218) normal=(0.671,0.314,-0.671) size=(0.559,0.47)
20:44:28.424 unit team=blue kind=Ring name=蓝方能量机关-5-1 arm=4 ring=1 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.279,0.281)
20:44:28.425 unit team=blue kind=Ring name=蓝方能量机关-5-2 arm=4 ring=2 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.251,0.253)
20:44:28.426 unit team=blue kind=Ring name=蓝方能量机关-5-3 arm=4 ring=3 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.224,0.225)
20:44:28.427 unit team=blue kind=Ring name=蓝方能量机关-5-4 arm=4 ring=4 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.196,0.197)
20:44:28.428 unit team=blue kind=Ring name=蓝方能量机关-5-5 arm=4 ring=5 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.168,0.169)
20:44:28.429 unit team=blue kind=Ring name=蓝方能量机关-5-6 arm=4 ring=6 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.14,0.14)
20:44:28.430 unit team=blue kind=Ring name=蓝方能量机关-5-7 arm=4 ring=7 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.112,0.112)
20:44:28.431 unit team=blue kind=Ring name=蓝方能量机关-5-8 arm=4 ring=8 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.084,0.084)
20:44:28.432 unit team=blue kind=Ring name=蓝方能量机关-5-9 arm=4 ring=9 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.056,0.056)
20:44:28.433 unit team=blue kind=Ring name=蓝方能量机关-5-10 arm=4 ring=10 components=1 center=(0.244,1.175,-2.34) normal=(0.674,0.304,-0.674) size=(0.028,0.028)
22:25:16.862 load_ok annotation=RMUC2026_MAP.component_roles.json terrain=RMUC2026_MAP.terraincache.lz4 items=2 triangles=872609
22:25:16.864 item team=red name=红方能量机关 components=10826 triangles=436305 pivot=(0.346,0.962,-1.296) coordYpr=(-45,0,0)
22:25:16.867 unit team=red kind=LightArm name=红方能量机关-1-灯臂 arm=0 ring=0 components=5 center=(0.234,1.479,-1.41) normal=(0.002,1,-0.002) size=(0.347,0.686)
22:25:16.868 unit team=red kind=Ring name=红方能量机关-1-1 arm=0 ring=1 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.279,0.281)
22:25:16.868 unit team=red kind=Ring name=红方能量机关-1-2 arm=0 ring=2 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.252,0.253)
22:25:16.868 unit team=red kind=Ring name=红方能量机关-1-3 arm=0 ring=3 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.223,0.224)
22:25:16.869 unit team=red kind=Ring name=红方能量机关-1-4 arm=0 ring=4 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.195,0.196)
22:25:16.870 unit team=red kind=Ring name=红方能量机关-1-5 arm=0 ring=5 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.167,0.168)
22:25:16.870 unit team=red kind=Ring name=红方能量机关-1-6 arm=0 ring=6 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.139,0.14)
22:25:16.871 unit team=red kind=Ring name=红方能量机关-1-7 arm=0 ring=7 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.111,0.112)
22:25:16.871 unit team=red kind=Ring name=红方能量机关-1-8 arm=0 ring=8 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.084,0.084)
22:25:16.872 unit team=red kind=Ring name=红方能量机关-1-9 arm=0 ring=9 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.056,0.056)
22:25:16.872 unit team=red kind=Ring name=红方能量机关-1-10 arm=0 ring=10 components=1 center=(0.226,1.657,-1.418) normal=(0.001,1,-0.001) size=(0.028,0.028)
22:25:16.873 unit team=red kind=LightArm name=红方能量机关-2-灯臂 arm=1 ring=0 components=5 center=(0.583,1.124,-1.75) normal=(0.671,0.314,-0.671) size=(0.559,0.47)
22:25:16.873 unit team=red kind=Ring name=红方能量机关-2-1 arm=1 ring=1 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.279,0.281)
22:25:16.873 unit team=red kind=Ring name=红方能量机关-2-2 arm=1 ring=2 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.251,0.253)
22:25:16.874 unit team=red kind=Ring name=红方能量机关-2-3 arm=1 ring=3 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.224,0.225)
22:25:16.874 unit team=red kind=Ring name=红方能量机关-2-4 arm=1 ring=4 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.196,0.197)
22:25:16.875 unit team=red kind=Ring name=红方能量机关-2-5 arm=1 ring=5 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.168,0.169)
22:25:16.876 unit team=red kind=Ring name=红方能量机关-2-6 arm=1 ring=6 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.14,0.14)
22:25:16.876 unit team=red kind=Ring name=红方能量机关-2-7 arm=1 ring=7 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.112,0.112)
22:25:16.877 unit team=red kind=Ring name=红方能量机关-2-8 arm=1 ring=8 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.084,0.084)
22:25:16.877 unit team=red kind=Ring name=红方能量机关-2-9 arm=1 ring=9 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.056,0.056)
22:25:16.878 unit team=red kind=Ring name=红方能量机关-2-10 arm=1 ring=10 components=1 center=(0.696,1.175,-1.888) normal=(0.674,0.304,-0.674) size=(0.028,0.028)
22:25:16.878 unit team=red kind=LightArm name=红方能量机关-3-灯臂 arm=2 ring=0 components=5 center=(0.469,0.524,-1.658) normal=(0.436,-0.788,-0.436) size=(0.46,0.657)
22:25:16.878 unit team=red kind=Ring name=红方能量机关-3-1 arm=2 ring=1 components=1 center=(0.517,0.394,-1.708) normal=(0.415,-0.81,-0.415) size=(0.28,0.281)
22:25:16.879 unit team=red kind=Ring name=红方能量机关-3-2 arm=2 ring=2 components=1 center=(0.516,0.394,-1.709) normal=(0.415,-0.81,-0.415) size=(0.252,0.253)
22:25:16.880 unit team=red kind=Ring name=红方能量机关-3-3 arm=2 ring=3 components=1 center=(0.517,0.394,-1.709) normal=(0.415,-0.81,-0.415) size=(0.224,0.225)
22:25:16.880 unit team=red kind=Ring name=红方能量机关-3-4 arm=2 ring=4 components=1 center=(0.516,0.394,-1.709) normal=(0.415,-0.81,-0.415) size=(0.196,0.197)
22:25:16.880 unit team=red kind=Ring name=红方能量机关-3-5 arm=2 ring=5 components=1 center=(0.517,0.394,-1.708) normal=(0.415,-0.81,-0.415) size=(0.168,0.169)
